"id";"title";"description";"product_type";"google_product_category";"link";"image_link";"condition";"availability";"price";"sale_price";"gtin";"brand";"mpn";"item_group_id";"gender";"age_group";"color";"material";"pattern";"size";"energy_efficiency_class";"shipping";"is_bundle";"multipack";"custom_label_0";"custom_label_1";"custom_label_2";"custom_label_3";"custom_label_4";"unit_pricing_measure";"unit_pricing_base_measure"
"800062_G65-XL";"Houdini M's Rollercoaster Bib Pants, Greenish Gold, XL";"Skalbyxor med hängslen i herrmodell för alpin skidåkning och toppturer. Vattentäta och ventilerande, tillverkade i cirkulära funktionsmaterial och fria från PFAS.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=800062_G65-XL&url=https://houdinisportswear.com/sv-se/clothing/pants/mens-rollercoaster-bib-pants-800062?color=800062G65";"https://api.houdinisportswear.com/_images/05d53251-a7f4-4b02-9e3e-2e246edc038e/Ms-Rollercoaster-Bib-Pants_Greenish-Gold_800062_G65_P_F_8347_c_low.jpeg";"New";"in_stock";"6500 SEK";;"";"Houdini";"800062_G65-XL";"800062";"male";"Vuxen";"Greenish Gold";;;"XL";;;;;;;;;;;
"860014_148-XL";"Houdini M's Pace Light Pants, Sandstorm, XL";"Fjäderlätta, svala och snabbtorkande herrbyxor för löpning, träning och andra aktiviteter med hög puls i varma förhållanden.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860014_148-XL&url=https://houdinisportswear.com/sv-se/clothing/pants/mens-pace-light-pants-860014?color=860014148";"https://api.houdinisportswear.com/_images/79624430-588f-426e-af96-e7ea9ec1a15e/Ms-Pace-Light-Pants_Sandstorm_860014_148_SET_4172.jpeg";"New";"in_stock";"1400 SEK";;"7322710670575";"Houdini";"860014_148-XL";"860014";"male";"Vuxen";"Sandstorm";;;"XL";;;;;;;;;;;
"860014_B17-M";"Houdini M's Pace Light Pants, Big Blue, M";"Fjäderlätta, svala och snabbtorkande herrbyxor för löpning, träning och andra aktiviteter med hög puls i varma förhållanden.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860014_B17-M&url=https://houdinisportswear.com/sv-se/clothing/pants/mens-pace-light-pants-860014?color=860014B17";"https://api.houdinisportswear.com/_images/eacd8de7-a6a0-451d-8205-b65b8eec2dea/Ms-Pace-Light-Pants_Big-Blue_860014_B17_SET_4523.jpeg";"New";"out_of_stock";"1400 SEK";;"7322710705963";"Houdini";"860014_B17-M";"860014";"male";"Vuxen";"Big Blue";;;"M";;;;;;;;;;;
"860014_B17-S";"Houdini M's Pace Light Pants, Big Blue, S";"Fjäderlätta, svala och snabbtorkande herrbyxor för löpning, träning och andra aktiviteter med hög puls i varma förhållanden.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860014_B17-S&url=https://houdinisportswear.com/sv-se/clothing/pants/mens-pace-light-pants-860014?color=860014B17";"https://api.houdinisportswear.com/_images/eacd8de7-a6a0-451d-8205-b65b8eec2dea/Ms-Pace-Light-Pants_Big-Blue_860014_B17_SET_4523.jpeg";"New";"out_of_stock";"1400 SEK";;"7322710705956";"Houdini";"860014_B17-S";"860014";"male";"Vuxen";"Big Blue";;;"S";;;;;;;;;;;
"860014_900-S";"Houdini M's Pace Light Pants, True Black, S";"Fjäderlätta, svala och snabbtorkande herrbyxor för löpning, träning och andra aktiviteter med hög puls i varma förhållanden.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860014_900-S&url=https://houdinisportswear.com/sv-se/clothing/pants/mens-pace-light-pants-860014?color=860014900";"https://api.houdinisportswear.com/_images/6f8b07be-744a-4dc4-b285-b7a5453cd5ad/Ms-Pace-Light-Pants_True-Black_860014_900_SET_0184_low_c.jpg";"New";"in_stock";"1400 SEK";;"7322710631491";"Houdini";"860014_900-S";"860014";"male";"Vuxen";"True Black";;;"S";;;;;;;;;;;
"860014_148-XS";"Houdini M's Pace Light Pants, Sandstorm, XS";"Fjäderlätta, svala och snabbtorkande herrbyxor för löpning, träning och andra aktiviteter med hög puls i varma förhållanden.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860014_148-XS&url=https://houdinisportswear.com/sv-se/clothing/pants/mens-pace-light-pants-860014?color=860014148";"https://api.houdinisportswear.com/_images/79624430-588f-426e-af96-e7ea9ec1a15e/Ms-Pace-Light-Pants_Sandstorm_860014_148_SET_4172.jpeg";"New";"in_stock";"1400 SEK";;"7322710670537";"Houdini";"860014_148-XS";"860014";"male";"Vuxen";"Sandstorm";;;"XS";;;;;;;;;;;
"860014_B17-L";"Houdini M's Pace Light Pants, Big Blue, L";"Fjäderlätta, svala och snabbtorkande herrbyxor för löpning, träning och andra aktiviteter med hög puls i varma förhållanden.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860014_B17-L&url=https://houdinisportswear.com/sv-se/clothing/pants/mens-pace-light-pants-860014?color=860014B17";"https://api.houdinisportswear.com/_images/eacd8de7-a6a0-451d-8205-b65b8eec2dea/Ms-Pace-Light-Pants_Big-Blue_860014_B17_SET_4523.jpeg";"New";"in_stock";"1400 SEK";;"7322710705970";"Houdini";"860014_B17-L";"860014";"male";"Vuxen";"Big Blue";;;"L";;;;;;;;;;;
"860014_900-L";"Houdini M's Pace Light Pants, True Black, L";"Fjäderlätta, svala och snabbtorkande herrbyxor för löpning, träning och andra aktiviteter med hög puls i varma förhållanden.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860014_900-L&url=https://houdinisportswear.com/sv-se/clothing/pants/mens-pace-light-pants-860014?color=860014900";"https://api.houdinisportswear.com/_images/6f8b07be-744a-4dc4-b285-b7a5453cd5ad/Ms-Pace-Light-Pants_True-Black_860014_900_SET_0184_low_c.jpg";"New";"out_of_stock";"1400 SEK";;"7322710631514";"Houdini";"860014_900-L";"860014";"male";"Vuxen";"True Black";;;"L";;;;;;;;;;;
"860014_B17-XXL";"Houdini M's Pace Light Pants, Big Blue, XXL";"Fjäderlätta, svala och snabbtorkande herrbyxor för löpning, träning och andra aktiviteter med hög puls i varma förhållanden.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860014_B17-XXL&url=https://houdinisportswear.com/sv-se/clothing/pants/mens-pace-light-pants-860014?color=860014B17";"https://api.houdinisportswear.com/_images/eacd8de7-a6a0-451d-8205-b65b8eec2dea/Ms-Pace-Light-Pants_Big-Blue_860014_B17_SET_4523.jpeg";"New";"out_of_stock";"1400 SEK";;"7322710705994";"Houdini";"860014_B17-XXL";"860014";"male";"Vuxen";"Big Blue";;;"XXL";;;;;;;;;;;
"860014_900-M";"Houdini M's Pace Light Pants, True Black, M";"Fjäderlätta, svala och snabbtorkande herrbyxor för löpning, träning och andra aktiviteter med hög puls i varma förhållanden.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860014_900-M&url=https://houdinisportswear.com/sv-se/clothing/pants/mens-pace-light-pants-860014?color=860014900";"https://api.houdinisportswear.com/_images/6f8b07be-744a-4dc4-b285-b7a5453cd5ad/Ms-Pace-Light-Pants_True-Black_860014_900_SET_0184_low_c.jpg";"New";"out_of_stock";"1400 SEK";;"7322710631507";"Houdini";"860014_900-M";"860014";"male";"Vuxen";"True Black";;;"M";;;;;;;;;;;
"860014_148-M";"Houdini M's Pace Light Pants, Sandstorm, M";"Fjäderlätta, svala och snabbtorkande herrbyxor för löpning, träning och andra aktiviteter med hög puls i varma förhållanden.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860014_148-M&url=https://houdinisportswear.com/sv-se/clothing/pants/mens-pace-light-pants-860014?color=860014148";"https://api.houdinisportswear.com/_images/79624430-588f-426e-af96-e7ea9ec1a15e/Ms-Pace-Light-Pants_Sandstorm_860014_148_SET_4172.jpeg";"New";"in_stock";"1400 SEK";;"7322710670551";"Houdini";"860014_148-M";"860014";"male";"Vuxen";"Sandstorm";;;"M";;;;;;;;;;;
"860014_900-XXL";"Houdini M's Pace Light Pants, True Black, XXL";"Fjäderlätta, svala och snabbtorkande herrbyxor för löpning, träning och andra aktiviteter med hög puls i varma förhållanden.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860014_900-XXL&url=https://houdinisportswear.com/sv-se/clothing/pants/mens-pace-light-pants-860014?color=860014900";"https://api.houdinisportswear.com/_images/6f8b07be-744a-4dc4-b285-b7a5453cd5ad/Ms-Pace-Light-Pants_True-Black_860014_900_SET_0184_low_c.jpg";"New";"in_stock";"1400 SEK";;"7322710631538";"Houdini";"860014_900-XXL";"860014";"male";"Vuxen";"True Black";;;"XXL";;;;;;;;;;;
"860014_148-L";"Houdini M's Pace Light Pants, Sandstorm, L";"Fjäderlätta, svala och snabbtorkande herrbyxor för löpning, träning och andra aktiviteter med hög puls i varma förhållanden.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860014_148-L&url=https://houdinisportswear.com/sv-se/clothing/pants/mens-pace-light-pants-860014?color=860014148";"https://api.houdinisportswear.com/_images/79624430-588f-426e-af96-e7ea9ec1a15e/Ms-Pace-Light-Pants_Sandstorm_860014_148_SET_4172.jpeg";"New";"in_stock";"1400 SEK";;"7322710670568";"Houdini";"860014_148-L";"860014";"male";"Vuxen";"Sandstorm";;;"L";;;;;;;;;;;
"860014_B17-XL";"Houdini M's Pace Light Pants, Big Blue, XL";"Fjäderlätta, svala och snabbtorkande herrbyxor för löpning, träning och andra aktiviteter med hög puls i varma förhållanden.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860014_B17-XL&url=https://houdinisportswear.com/sv-se/clothing/pants/mens-pace-light-pants-860014?color=860014B17";"https://api.houdinisportswear.com/_images/eacd8de7-a6a0-451d-8205-b65b8eec2dea/Ms-Pace-Light-Pants_Big-Blue_860014_B17_SET_4523.jpeg";"New";"in_stock";"1400 SEK";;"7322710705987";"Houdini";"860014_B17-XL";"860014";"male";"Vuxen";"Big Blue";;;"XL";;;;;;;;;;;
"860014_B17-XS";"Houdini M's Pace Light Pants, Big Blue, XS";"Fjäderlätta, svala och snabbtorkande herrbyxor för löpning, träning och andra aktiviteter med hög puls i varma förhållanden.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860014_B17-XS&url=https://houdinisportswear.com/sv-se/clothing/pants/mens-pace-light-pants-860014?color=860014B17";"https://api.houdinisportswear.com/_images/eacd8de7-a6a0-451d-8205-b65b8eec2dea/Ms-Pace-Light-Pants_Big-Blue_860014_B17_SET_4523.jpeg";"New";"out_of_stock";"1400 SEK";;"7322710705949";"Houdini";"860014_B17-XS";"860014";"male";"Vuxen";"Big Blue";;;"XS";;;;;;;;;;;
"860014_900-XS";"Houdini M's Pace Light Pants, True Black, XS";"Fjäderlätta, svala och snabbtorkande herrbyxor för löpning, träning och andra aktiviteter med hög puls i varma förhållanden.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860014_900-XS&url=https://houdinisportswear.com/sv-se/clothing/pants/mens-pace-light-pants-860014?color=860014900";"https://api.houdinisportswear.com/_images/6f8b07be-744a-4dc4-b285-b7a5453cd5ad/Ms-Pace-Light-Pants_True-Black_860014_900_SET_0184_low_c.jpg";"New";"out_of_stock";"1400 SEK";;"7322710631484";"Houdini";"860014_900-XS";"860014";"male";"Vuxen";"True Black";;;"XS";;;;;;;;;;;
"860014_148-XXL";"Houdini M's Pace Light Pants, Sandstorm, XXL";"Fjäderlätta, svala och snabbtorkande herrbyxor för löpning, träning och andra aktiviteter med hög puls i varma förhållanden.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860014_148-XXL&url=https://houdinisportswear.com/sv-se/clothing/pants/mens-pace-light-pants-860014?color=860014148";"https://api.houdinisportswear.com/_images/79624430-588f-426e-af96-e7ea9ec1a15e/Ms-Pace-Light-Pants_Sandstorm_860014_148_SET_4172.jpeg";"New";"in_stock";"1400 SEK";;"7322710670582";"Houdini";"860014_148-XXL";"860014";"male";"Vuxen";"Sandstorm";;;"XXL";;;;;;;;;;;
"860014_900-XL";"Houdini M's Pace Light Pants, True Black, XL";"Fjäderlätta, svala och snabbtorkande herrbyxor för löpning, träning och andra aktiviteter med hög puls i varma förhållanden.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860014_900-XL&url=https://houdinisportswear.com/sv-se/clothing/pants/mens-pace-light-pants-860014?color=860014900";"https://api.houdinisportswear.com/_images/6f8b07be-744a-4dc4-b285-b7a5453cd5ad/Ms-Pace-Light-Pants_True-Black_860014_900_SET_0184_low_c.jpg";"New";"out_of_stock";"1400 SEK";;"7322710631521";"Houdini";"860014_900-XL";"860014";"male";"Vuxen";"True Black";;;"XL";;;;;;;;;;;
"860014_148-S";"Houdini M's Pace Light Pants, Sandstorm, S";"Fjäderlätta, svala och snabbtorkande herrbyxor för löpning, träning och andra aktiviteter med hög puls i varma förhållanden.";"Pants";"Apparel & Accessories > Clothing > Pants";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=860014_148-S&url=https://houdinisportswear.com/sv-se/clothing/pants/mens-pace-light-pants-860014?color=860014148";"https://api.houdinisportswear.com/_images/79624430-588f-426e-af96-e7ea9ec1a15e/Ms-Pace-Light-Pants_Sandstorm_860014_148_SET_4172.jpeg";"New";"in_stock";"1400 SEK";;"7322710670544";"Houdini";"860014_148-S";"860014";"male";"Vuxen";"Sandstorm";;;"S";;;;;;;;;;;
"830032_700-XS";"Houdini M's Moonwalk Vest, Big Bang Blue, XS";"Lätt, varm och mycket andningsbar väst som mellanlager som kombinerar mjuk och skön stretchfleece med en slitstark vindskyddande ripstop.";"Vest";"Apparel & Accessories > Clothing > Outerwear > Vests";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=830032_700-XS&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-moonwalk-vest-830032?color=830032700";"https://api.houdinisportswear.com/_images/ee4cf8e5-7d90-4f45-bb4e-9632583b4de6/Ms-Moonwalk-Vest_Big-Bang-Blue_830032_700_SET_6519_c_low.jpg";"New";"in_stock";"1600 SEK";;"7322710691075";"Houdini";"830032_700-XS";"830032";"male";"Vuxen";"Big Bang Blue";;;"XS";;;;;;;;;;;
"830032_700-S";"Houdini M's Moonwalk Vest, Big Bang Blue, S";"Lätt, varm och mycket andningsbar väst som mellanlager som kombinerar mjuk och skön stretchfleece med en slitstark vindskyddande ripstop.";"Vest";"Apparel & Accessories > Clothing > Outerwear > Vests";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=830032_700-S&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-moonwalk-vest-830032?color=830032700";"https://api.houdinisportswear.com/_images/ee4cf8e5-7d90-4f45-bb4e-9632583b4de6/Ms-Moonwalk-Vest_Big-Bang-Blue_830032_700_SET_6519_c_low.jpg";"New";"in_stock";"1600 SEK";;"7322710691082";"Houdini";"830032_700-S";"830032";"male";"Vuxen";"Big Bang Blue";;;"S";;;;;;;;;;;
"830032_900-XL";"Houdini M's Moonwalk Vest, True Black, XL";"Lätt, varm och mycket andningsbar väst som mellanlager som kombinerar mjuk och skön stretchfleece med en slitstark vindskyddande ripstop.";"Vest";"Apparel & Accessories > Clothing > Outerwear > Vests";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=830032_900-XL&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-moonwalk-vest-830032?color=830032900";"https://api.houdinisportswear.com/_images/6445dae6-5a54-4d5a-ba81-51e1c14e28ec/Ms-Moonwalk-Vest_True-Black_830032_900_SET_3395.jpeg";"New";"in_stock";"1600 SEK";;"7322710691174";"Houdini";"830032_900-XL";"830032";"male";"Vuxen";"True Black";;;"XL";;;;;;;;;;;
"830032_700-L";"Houdini M's Moonwalk Vest, Big Bang Blue, L";"Lätt, varm och mycket andningsbar väst som mellanlager som kombinerar mjuk och skön stretchfleece med en slitstark vindskyddande ripstop.";"Vest";"Apparel & Accessories > Clothing > Outerwear > Vests";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=830032_700-L&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-moonwalk-vest-830032?color=830032700";"https://api.houdinisportswear.com/_images/ee4cf8e5-7d90-4f45-bb4e-9632583b4de6/Ms-Moonwalk-Vest_Big-Bang-Blue_830032_700_SET_6519_c_low.jpg";"New";"in_stock";"1600 SEK";;"7322710691105";"Houdini";"830032_700-L";"830032";"male";"Vuxen";"Big Bang Blue";;;"L";;;;;;;;;;;
"830032_900-XS";"Houdini M's Moonwalk Vest, True Black, XS";"Lätt, varm och mycket andningsbar väst som mellanlager som kombinerar mjuk och skön stretchfleece med en slitstark vindskyddande ripstop.";"Vest";"Apparel & Accessories > Clothing > Outerwear > Vests";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=830032_900-XS&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-moonwalk-vest-830032?color=830032900";"https://api.houdinisportswear.com/_images/6445dae6-5a54-4d5a-ba81-51e1c14e28ec/Ms-Moonwalk-Vest_True-Black_830032_900_SET_3395.jpeg";"New";"in_stock";"1600 SEK";;"7322710691136";"Houdini";"830032_900-XS";"830032";"male";"Vuxen";"True Black";;;"XS";;;;;;;;;;;
"830032_700-XXL";"Houdini M's Moonwalk Vest, Big Bang Blue, XXL";"Lätt, varm och mycket andningsbar väst som mellanlager som kombinerar mjuk och skön stretchfleece med en slitstark vindskyddande ripstop.";"Vest";"Apparel & Accessories > Clothing > Outerwear > Vests";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=830032_700-XXL&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-moonwalk-vest-830032?color=830032700";"https://api.houdinisportswear.com/_images/ee4cf8e5-7d90-4f45-bb4e-9632583b4de6/Ms-Moonwalk-Vest_Big-Bang-Blue_830032_700_SET_6519_c_low.jpg";"New";"in_stock";"1600 SEK";;"7322710691129";"Houdini";"830032_700-XXL";"830032";"male";"Vuxen";"Big Bang Blue";;;"XXL";;;;;;;;;;;
"830032_900-S";"Houdini M's Moonwalk Vest, True Black, S";"Lätt, varm och mycket andningsbar väst som mellanlager som kombinerar mjuk och skön stretchfleece med en slitstark vindskyddande ripstop.";"Vest";"Apparel & Accessories > Clothing > Outerwear > Vests";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=830032_900-S&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-moonwalk-vest-830032?color=830032900";"https://api.houdinisportswear.com/_images/6445dae6-5a54-4d5a-ba81-51e1c14e28ec/Ms-Moonwalk-Vest_True-Black_830032_900_SET_3395.jpeg";"New";"in_stock";"1600 SEK";;"7322710691143";"Houdini";"830032_900-S";"830032";"male";"Vuxen";"True Black";;;"S";;;;;;;;;;;
"830032_900-XXL";"Houdini M's Moonwalk Vest, True Black, XXL";"Lätt, varm och mycket andningsbar väst som mellanlager som kombinerar mjuk och skön stretchfleece med en slitstark vindskyddande ripstop.";"Vest";"Apparel & Accessories > Clothing > Outerwear > Vests";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=830032_900-XXL&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-moonwalk-vest-830032?color=830032900";"https://api.houdinisportswear.com/_images/6445dae6-5a54-4d5a-ba81-51e1c14e28ec/Ms-Moonwalk-Vest_True-Black_830032_900_SET_3395.jpeg";"New";"in_stock";"1600 SEK";;"7322710691181";"Houdini";"830032_900-XXL";"830032";"male";"Vuxen";"True Black";;;"XXL";;;;;;;;;;;
"830032_900-L";"Houdini M's Moonwalk Vest, True Black, L";"Lätt, varm och mycket andningsbar väst som mellanlager som kombinerar mjuk och skön stretchfleece med en slitstark vindskyddande ripstop.";"Vest";"Apparel & Accessories > Clothing > Outerwear > Vests";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=830032_900-L&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-moonwalk-vest-830032?color=830032900";"https://api.houdinisportswear.com/_images/6445dae6-5a54-4d5a-ba81-51e1c14e28ec/Ms-Moonwalk-Vest_True-Black_830032_900_SET_3395.jpeg";"New";"in_stock";"1600 SEK";;"7322710691167";"Houdini";"830032_900-L";"830032";"male";"Vuxen";"True Black";;;"L";;;;;;;;;;;
"830032_700-M";"Houdini M's Moonwalk Vest, Big Bang Blue, M";"Lätt, varm och mycket andningsbar väst som mellanlager som kombinerar mjuk och skön stretchfleece med en slitstark vindskyddande ripstop.";"Vest";"Apparel & Accessories > Clothing > Outerwear > Vests";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=830032_700-M&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-moonwalk-vest-830032?color=830032700";"https://api.houdinisportswear.com/_images/ee4cf8e5-7d90-4f45-bb4e-9632583b4de6/Ms-Moonwalk-Vest_Big-Bang-Blue_830032_700_SET_6519_c_low.jpg";"New";"in_stock";"1600 SEK";;"7322710691099";"Houdini";"830032_700-M";"830032";"male";"Vuxen";"Big Bang Blue";;;"M";;;;;;;;;;;
"830032_700-XL";"Houdini M's Moonwalk Vest, Big Bang Blue, XL";"Lätt, varm och mycket andningsbar väst som mellanlager som kombinerar mjuk och skön stretchfleece med en slitstark vindskyddande ripstop.";"Vest";"Apparel & Accessories > Clothing > Outerwear > Vests";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=830032_700-XL&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-moonwalk-vest-830032?color=830032700";"https://api.houdinisportswear.com/_images/ee4cf8e5-7d90-4f45-bb4e-9632583b4de6/Ms-Moonwalk-Vest_Big-Bang-Blue_830032_700_SET_6519_c_low.jpg";"New";"in_stock";"1600 SEK";;"7322710691112";"Houdini";"830032_700-XL";"830032";"male";"Vuxen";"Big Bang Blue";;;"XL";;;;;;;;;;;
"830032_900-M";"Houdini M's Moonwalk Vest, True Black, M";"Lätt, varm och mycket andningsbar väst som mellanlager som kombinerar mjuk och skön stretchfleece med en slitstark vindskyddande ripstop.";"Vest";"Apparel & Accessories > Clothing > Outerwear > Vests";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=830032_900-M&url=https://houdinisportswear.com/sv-se/clothing/jackets/mens-moonwalk-vest-830032?color=830032900";"https://api.houdinisportswear.com/_images/6445dae6-5a54-4d5a-ba81-51e1c14e28ec/Ms-Moonwalk-Vest_True-Black_830032_900_SET_3395.jpeg";"New";"in_stock";"1600 SEK";;"7322710691150";"Houdini";"830032_900-M";"830032";"male";"Vuxen";"True Black";;;"M";;;;;;;;;;;
"129664_068-M";"Houdini W's Outright Houdi, Cloudy Blue, M";"Tunn fleecetro?ja med slitstark yta och mysig insida som ger lagom mycket va?rme fo?r aktiviteter i alla klimat.";"Hoodie";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=129664_068-M&url=https://houdinisportswear.com/sv-se/clothing/sweaters-hoodies/ws-outright-houdi-129664?color=129664068";"https://api.houdinisportswear.com/_images/288d4f09-ef1c-4a0f-a103-ba58da88cd39/WsOutrightHoudi_P_CloudyBlue_F_C_Low.jpg";"New";"in_stock";"2300 SEK";;"7322710424482";"Houdini";"129664_068-M";"129664";"female";"Vuxen";"Cloudy Blue";;;"M";;;;;;;;;;;
"129664_910-M";"Houdini W's Outright Houdi, Rock Black, M";"Tunn fleecetro?ja med slitstark yta och mysig insida som ger lagom mycket va?rme fo?r aktiviteter i alla klimat.";"Hoodie";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=129664_910-M&url=https://houdinisportswear.com/sv-se/clothing/sweaters-hoodies/ws-outright-houdi-129664?color=129664910";"https://api.houdinisportswear.com/_images/65f945f5-663f-4a27-afa8-6d82ff0947ce/WsOutrightHoudi_P_RockBlack_F_T_F19.jpg";"New";"in_stock";"2300 SEK";;"7322710424789";"Houdini";"129664_910-M";"129664";"female";"Vuxen";"Rock Black";;;"M";;;;;;;;;;;
"129664_G62-L";"Houdini W's Outright Houdi, Foggy Purple, L";"Tunn fleecetro?ja med slitstark yta och mysig insida som ger lagom mycket va?rme fo?r aktiviteter i alla klimat.";"Hoodie";"Apparel & Accessories > Clothing > Sweaters & Hoodies";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=129664_G62-L&url=https://houdinisportswear.com/sv-se/clothing/sweaters-hoodies/ws-outright-houdi-129664?color=129664G62";"https://api.houdinisportswear.com/_images/dba99693-16f2-40ae-a5a6-97fdcf6d915a/Ws-Outright-Houdi_Foggy-Purple_129664_G62_SET_7037_c_low.jpeg";"New";"in_stock";"2300 SEK";;"";"Houdini";"129664_G62-L";"129664";"female";"Vuxen";"Foggy Purple";;;"L";;;;;;;;;;;
"129664_068-XL";"Houdini W's Outright Houdi, Cloudy Blue, XL";"Tunn fleecetro?ja med slitstark yta och mysig insida som ger lagom mycket va?rme fo?r aktiviteter i alla klimat.";"Hoodie";"Apparel & Accessories > Clothing > Shirts & Tops";"https://pin.houdinisportswear.com/t/t?a=1652102264&as=1911276839&t=2&tk=1&cupa_sku=129664_068-XL&url=https://houdinisportswear.com/sv-se/clothing/sweaters-hoodies/ws-outright-houdi-129664?color=129664068";"https://api.houdinisportswear.com/_images/288d4f09-ef1c-4a0f-a103-ba58da88cd39/WsOutrightHoudi_P_CloudyBlue_F_C_Low.jpg";"New";"in_stock";"2300 SEK";;"7322710424505";"Houdini";"129664_068-XL";"129664";"female";"Vuxen";"Cloudy Blue";;;"XL";;;;;;;;;;;
